,Unnamed: 0,tag_no,tag_foll_no,DateTime,tag_name,logLine_text,tag_name_foll_no,comments
5807,5807,30,1,2016-03-22T23:30:01-04:00,systemd,Created slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5808,5808,30,1,2016-03-22T23:30:01-04:00,systemd,Starting user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5809,5809,30,1,2016-03-22T23:30:01-04:00,systemd,Started Session 248 of user root.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5810,5810,30,1,2016-03-22T23:30:01-04:00,systemd,Starting Session 248 of user root.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5811,5811,27,1,2016-03-22T23:30:01-04:00,nslcd,"[3cfc90] <group/member=""root""> ldap_result() failed: Can't contact LDAP server",12043,"<passwd=""monitor""> (re)loading /etc/nsswitch.conf;  Can't contact LDAP server"
5812,5812,78,1,2016-03-22T23:30:01-04:00,CROND,(root) CMD (/usr/lib64/sa/sa1 1 1),3389,sbin/naemon_update.sh; lib64/sa/sa1 1 1;run-parts /etc/cron.hourly';/usr/lib64/sa/sa2 -A;! /bin/systemctl -q is-active fetch-crl-cron.service || /usr/sbin/fetch-crl -q -r 360
5813,5813,30,1,2016-03-22T23:30:01-04:00,systemd,Removed slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5814,5814,30,1,2016-03-22T23:30:01-04:00,systemd,Stopping user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5815,5815,30,1,2016-03-22T23:31:01-04:00,systemd,Created slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5816,5816,30,1,2016-03-22T23:31:01-04:00,systemd,Starting user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5817,5817,30,1,2016-03-22T23:31:01-04:00,systemd,Started Session 249 of user root.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5818,5818,30,1,2016-03-22T23:31:01-04:00,systemd,Starting Session 249 of user root.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5819,5819,78,1,2016-03-22T23:31:01-04:00,CROND,(root) CMD (/usr/sbin/naemon_update.sh),3397,sbin/naemon_update.sh; lib64/sa/sa1 1 1;run-parts /etc/cron.hourly';/usr/lib64/sa/sa2 -A;! /bin/systemctl -q is-active fetch-crl-cron.service || /usr/sbin/fetch-crl -q -r 360
5820,5820,30,1,2016-03-22T23:31:01-04:00,systemd,Removed slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5821,5821,30,1,2016-03-22T23:31:01-04:00,systemd,Stopping user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5822,5822,86,1,2016-03-22T23:32:39-04:00,sshd,Did not receive identification string from 10.4.200.71,3431,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5823,5823,27,1,2016-03-22T23:32:39-04:00,nslcd,"[c96bdd] <shadow=""monitor""> ldap_result() failed: Can't contact LDAP server",12043,"<passwd=""monitor""> (re)loading /etc/nsswitch.conf;  Can't contact LDAP server"
5824,5824,86,1,2016-03-22T23:32:39-04:00,sshd,Accepted publickey for monitor from 10.4.200.71 port 34502 ssh2: RSA f7:53:57:a2:ef:8d:2d:ae:9f:0a:19:67:b6:6c:9f:95,3432,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5825,5825,30,1,2016-03-22T23:32:39-04:00,systemd,Created slice user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5826,5826,30,1,2016-03-22T23:32:39-04:00,systemd,Starting user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5827,5827,38,1,2016-03-22T23:32:39-04:00,systemd-logind,New session 250 of user monitor.,0,New Session; Removed Session
5828,5828,30,1,2016-03-22T23:32:39-04:00,systemd,Started Session 250 of user monitor.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5829,5829,30,1,2016-03-22T23:32:39-04:00,systemd,Starting Session 250 of user monitor.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5830,5830,86,1,2016-03-22T23:32:39-04:00,sshd,pam_unix(sshd:session): session opened for user monitor by (uid=0),3432,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5831,5831,86,1,2016-03-22T23:32:39-04:00,sshd,Received disconnect from 10.4.200.71: 11: disconnected by user,3434,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5832,5832,86,1,2016-03-22T23:32:39-04:00,sshd,pam_unix(sshd:session): session closed for user monitor,3432,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5833,5833,38,1,2016-03-22T23:32:39-04:00,systemd-logind,Removed session 250.,0,New Session; Removed Session
5834,5834,30,1,2016-03-22T23:32:39-04:00,systemd,Removed slice user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5835,5835,30,1,2016-03-22T23:32:39-04:00,systemd,Stopping user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5836,5836,4,1,2016-03-22T23:37:11-04:00,kernel,"ib0: can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL",0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
5837,5837,86,1,2016-03-22T23:38:33-04:00,sshd,Did not receive identification string from 10.4.200.71,3475,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5838,5838,27,1,2016-03-22T23:38:33-04:00,nslcd,"[571940] <shadow=""monitor""> ldap_result() failed: Can't contact LDAP server",12043,"<passwd=""monitor""> (re)loading /etc/nsswitch.conf;  Can't contact LDAP server"
5839,5839,86,1,2016-03-22T23:38:33-04:00,sshd,Accepted publickey for monitor from 10.4.200.71 port 36931 ssh2: RSA f7:53:57:a2:ef:8d:2d:ae:9f:0a:19:67:b6:6c:9f:95,3476,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5840,5840,30,1,2016-03-22T23:38:33-04:00,systemd,Created slice user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5841,5841,30,1,2016-03-22T23:38:33-04:00,systemd,Starting user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5842,5842,38,1,2016-03-22T23:38:33-04:00,systemd-logind,New session 251 of user monitor.,0,New Session; Removed Session
5843,5843,30,1,2016-03-22T23:38:33-04:00,systemd,Started Session 251 of user monitor.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5844,5844,30,1,2016-03-22T23:38:33-04:00,systemd,Starting Session 251 of user monitor.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5845,5845,86,1,2016-03-22T23:38:33-04:00,sshd,pam_unix(sshd:session): session opened for user monitor by (uid=0),3476,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5846,5846,86,1,2016-03-22T23:38:34-04:00,sshd,Received disconnect from 10.4.200.71: 11: disconnected by user,3478,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5847,5847,86,1,2016-03-22T23:38:34-04:00,sshd,pam_unix(sshd:session): session closed for user monitor,3476,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5848,5848,38,1,2016-03-22T23:38:34-04:00,systemd-logind,Removed session 251.,0,New Session; Removed Session
5849,5849,30,1,2016-03-22T23:38:34-04:00,systemd,Removed slice user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5850,5850,30,1,2016-03-22T23:38:34-04:00,systemd,Stopping user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5851,5851,30,1,2016-03-22T23:40:01-04:00,systemd,Created slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5852,5852,30,1,2016-03-22T23:40:01-04:00,systemd,Starting user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5853,5853,30,1,2016-03-22T23:40:01-04:00,systemd,Started Session 252 of user root.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5854,5854,30,1,2016-03-22T23:40:01-04:00,systemd,Starting Session 252 of user root.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5855,5855,78,1,2016-03-22T23:40:01-04:00,CROND,(root) CMD (/usr/lib64/sa/sa1 1 1),3511,sbin/naemon_update.sh; lib64/sa/sa1 1 1;run-parts /etc/cron.hourly';/usr/lib64/sa/sa2 -A;! /bin/systemctl -q is-active fetch-crl-cron.service || /usr/sbin/fetch-crl -q -r 360
5856,5856,30,1,2016-03-22T23:40:01-04:00,systemd,Removed slice user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5857,5857,30,1,2016-03-22T23:40:01-04:00,systemd,Stopping user-0.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5858,5858,78,1,2016-03-22T23:43:42-04:00,crontab,(root) LIST (root),3643,(root) LIST (root)
5859,5859,4,1,2016-03-22T23:43:43-04:00,kernel,"ib0: can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL",0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
5860,5860,30,1,2016-03-22T23:43:45-04:00,systemd,Reloading.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5861,5861,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5862,5862,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/auditd.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5863,5863,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/ebtables.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5864,5864,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5865,5865,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5866,5866,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5867,5867,30,1,2016-03-22T23:43:45-04:00,systemd,Reloading.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5868,5868,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5869,5869,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/auditd.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5870,5870,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/ebtables.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5871,5871,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5872,5872,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5873,5873,28,1,2016-03-22T23:43:45-04:00,systemd,Configuration file /usr/lib/systemd/system/dhcp-interface@.service is marked executable. Please remove executable permission bits. Proceeding anyway.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5874,5874,29,1,2016-03-22T23:43:45-04:00,puppet-agent,(/Stage[main]/Network/Service[network]/enable) enable changed 'false' to 'true',3523,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
5875,5875,29,1,2016-03-22T23:43:45-04:00,puppet-agent,Applied catalog in 5.59 seconds,3523,enable changed 'false' to 'true'; Applied catalog;mode changed '0755' to '1777'; Triggered 'refresh'; defined content
5876,5876,86,1,2016-03-22T23:44:26-04:00,sshd,Did not receive identification string from 10.4.200.71,3769,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5877,5877,86,1,2016-03-22T23:44:26-04:00,sshd,Accepted publickey for monitor from 10.4.200.71 port 38792 ssh2: RSA f7:53:57:a2:ef:8d:2d:ae:9f:0a:19:67:b6:6c:9f:95,3770,Identifaction failed; Accepted publickey; Session Failure- No such file or directory; Received Disconnect; Session Closed
5878,5878,30,1,2016-03-22T23:44:26-04:00,systemd,Created slice user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5879,5879,30,1,2016-03-22T23:44:26-04:00,systemd,Starting user-22857.slice.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
5880,5880,38,1,2016-03-22T23:44:26-04:00,systemd-logind,New session 253 of user monitor.,0,New Session; Removed Session
5881,5881,30,1,2016-03-22T23:44:26-04:00,systemd,Started Session 253 of user monitor.,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
